time,open,high,low,close,tick_volume,spread,real_volume,MA_5,EMA_8,RSI_6
2025-04-11 00:00:00,3188.993,3189.979,3186.673,3186.829,1443,159,0,,,
2025-04-11 00:05:00,3186.781,3187.35,3184.783,3185.687,1180,160,0,,,
2025-04-11 00:10:00,3185.661,3190.517,3185.633,3189.997,898,160,0,,,
2025-04-11 00:15:00,3190.047,3191.538,3188.717,3191.123,972,159,0,,,
2025-04-11 00:20:00,3191.214,3198.984,3190.277,3198.839,2085,159,0,3190.495,,
2025-04-11 00:25:00,3198.882,3199.952,3192.748,3194.847,2330,159,0,3192.0986000000003,,68.11868933697633
2025-04-11 00:30:00,3194.871,3201.722,3194.62,3201.266,2978,160,0,3195.2144,,79.30577128561958
2025-04-11 00:35:00,3201.3,3207.429,3201.3,3206.428,3091,159,0,3198.5006000000003,3196.506610606299,84.54062414257514
2025-04-11 00:40:00,3206.47,3217.888,3205.689,3212.616,3620,159,0,3202.7992,3200.0864749160105,88.66522333588726
2025-04-11 00:45:00,3212.583,3215.985,3206.755,3210.154,3346,159,0,3205.0622,3202.323702712453,78.64699513288758
2025-04-11 00:50:00,3210.248,3210.31,3203.393,3205.184,2541,160,0,3207.1296,3202.9593243319077,61.74649660672016
2025-04-11 00:55:00,3205.224,3210.375,3204.377,3205.6,2221,159,0,3207.9964,3203.546141147039,62.5547222500101
2025-04-11 01:00:00,3205.55,3216.037,3204.99,3214.731,4322,159,0,3209.657,3206.0316653365862,75.94269148923918
2025-04-11 01:05:00,3214.705,3219.465,3210.139,3210.898,3530,159,0,3209.3134,3207.113073039567,64.35263152437344
2025-04-11 01:10:00,3210.871,3215.235,3208.226,3210.475,2685,160,0,3209.3776000000003,3207.860167919663,63.0777820582483
2025-04-11 01:15:00,3210.506,3212.083,3200.992,3207.469,3416,159,0,3209.8346,3207.7732417152934,53.9617027331335
2025-04-11 01:20:00,3207.497,3209.965,3202.607,3208.422,2502,159,0,3210.3990000000003,3207.9174102230063,56.36103970762727
2025-04-11 01:25:00,3208.466,3212.53,3208.363,3210.822,2219,159,0,3209.6171999999997,3208.562874617894,62.2988483525289
2025-04-11 01:30:00,3210.771,3212.992,3207.797,3210.218,2348,160,0,3209.4811999999997,3208.930680258362,59.83989892382192
2025-04-11 01:35:00,3210.178,3214.4,3208.11,3209.429,2393,159,0,3209.272,3209.0414179787263,56.35323762218194
2025-04-11 01:40:00,3209.465,3216.122,3208.271,3214.666,2164,159,0,3210.7114,3210.291325094565,70.18854691013341
2025-04-11 01:45:00,3214.635,3216.218,3211.75,3215.735,2242,160,0,3212.174,3211.501030629106,72.33647957410466
2025-04-11 01:50:00,3215.774,3216.03,3210.022,3210.122,1686,160,0,3212.034,3211.194579378194,49.750692464877076
2025-04-11 01:55:00,3210.133,3210.294,3205.523,3207.168,1751,159,0,3211.424,3210.299783960817,41.55638402633909
2025-04-11 02:00:00,3207.209,3213.401,3205.98,3211.477,1886,159,0,3211.8336,3210.5613875250797,54.63545708238519
2025-04-11 02:05:00,3211.463,3214.76,3210.972,3214.006,1455,160,0,3211.7016,3211.326856963951,60.8120135690689
2025-04-11 02:10:00,3214.058,3217.574,3211.839,3216.456,1802,160,0,3211.8458,3212.466666527517,66.16711191878915
