time,open,high,low,close,tick_volume,spread,real_volume,MA_5,EMA_8,RSI_6
2025-04-11 00:00:00,3188.993,3199.952,3184.783,3194.847,8908,159,0,,,
2025-04-11 00:30:00,3194.871,3217.888,3194.62,3205.6,17797,159,0,,,
2025-04-11 01:00:00,3205.55,3219.465,3200.992,3210.822,18674,159,0,,,
2025-04-11 01:30:00,3210.771,3216.218,3205.523,3207.168,12584,159,0,,,
2025-04-11 02:00:00,3207.209,3219.603,3205.98,3216.146,9186,159,0,3206.9166,,
2025-04-11 02:30:00,3216.107,3219.899,3214.812,3217.388,7262,159,0,3211.4248,,86.96634224143627
2025-04-11 03:00:00,3217.354,3219.752,3214.168,3219.103,6070,159,0,3214.1254,,88.21238144412484
2025-04-11 03:30:00,3219.063,3220.137,3214.718,3217.686,4881,159,0,3215.4982,3211.9132908047277,80.57486831872815
2025-04-11 04:00:00,3217.693,3218.141,3210.717,3216.201,5003,159,0,3217.3048000000003,3212.8661150703438,72.66308959904477
2025-04-11 04:30:00,3216.133,3217.268,3208.438,3208.601,4093,159,0,3215.7958,3211.9183117213784,45.32843315860613
2025-04-11 05:00:00,3208.581,3218.649,3204.022,3217.005,7106,159,0,3215.7192000000005,3213.0486868944054,63.53224913517039
2025-04-11 05:30:00,3217.052,3219.286,3187.188,3195.822,17299,159,0,3211.063,3209.2205342512043,31.653351873490067
2025-04-11 06:00:00,3195.798,3203.549,3190.225,3202.692,12479,159,0,3208.0642,3207.769748862048,42.819589065784605
2025-04-11 06:30:00,3202.698,3209.574,3194.761,3197.219,10268,159,0,3204.2678,3205.425138003815,37.03523705746835
2025-04-11 07:00:00,3197.24,3213.101,3193.912,3205.85,10475,159,0,3203.7176000000004,3205.519551780745,49.85445401756136
2025-04-11 07:30:00,3205.877,3212.703,3204.358,3212.406,6716,159,0,3202.7978,3207.0498736072464,57.70366094348985
2025-04-11 08:00:00,3212.43,3227.449,3208.511,3219.292,12892,159,0,3207.4918,3209.770346138969,64.67323990387679
2025-04-11 08:30:00,3219.264,3224.752,3213.323,3216.002,9051,159,0,3210.1538,3211.155158108087,59.09068604506214
2025-04-11 09:00:00,3215.984,3219.791,3213.34,3215.163,7603,159,0,3213.7426,3212.045789639623,57.56995810268083
2025-04-11 09:30:00,3215.249,3230.153,3211.935,3227.763,7917,159,0,3218.1252,3215.53850305304,71.01359301145924
2025-04-11 10:00:00,3227.741,3237.84,3225.267,3228.045,9238,159,0,3221.2529999999997,3218.317724596809,71.25817105061961
2025-04-11 10:30:00,3228.085,3228.207,3210.102,3212.644,9307,159,0,3219.9233999999997,3217.0568969086294,45.88499546523361
2025-04-11 11:00:00,3212.629,3224.701,3212.033,3220.688,9001,159,0,3220.8606,3217.863808706712,55.75855676121482
2025-04-11 11:30:00,3220.662,3220.747,3211.463,3213.872,8658,159,0,3220.6023999999998,3216.9767401052204,47.03292498359129
2025-04-11 12:00:00,3213.91,3226.32,3211.033,3225.198,11544,159,0,3220.0894,3218.8036867485043,59.630057768290904
2025-04-11 12:30:00,3225.149,3233.991,3223.435,3233.669,10225,159,0,3221.2141999999994,3222.1070896932815,66.73138880909141
2025-04-11 13:00:00,3233.65,3236.92,3227.599,3230.306,10800,159,0,3224.7466,3223.929069761441,61.57156080730726
2025-04-11 13:30:00,3230.344,3244.158,3219.568,3224.124,20782,159,0,3225.4338,3223.972387592232,52.59989093313633
2025-04-11 14:00:00,3224.082,3237.815,3222.909,3228.084,15859,159,0,3228.2761999999993,3224.8860792384025,57.37422536909874
2025-04-11 14:30:00,3228.037,3232.972,3223.011,3230.264,11997,159,0,3229.2894,3226.08117274098,60.03355153965526
2025-04-11 15:00:00,3230.226,3240.337,3229.404,3239.173,9553,159,0,3230.3902000000003,3228.990467687429,69.39668983983462
2025-04-11 15:30:00,3239.204,3242.059,3235.358,3240.577,6153,159,0,3232.4444,3231.565252645778,70.69502446404424
2025-04-11 16:00:00,3240.602,3245.436,3233.198,3234.503,6550,159,0,3234.5202,3232.2180853911605,57.935080290764766
2025-04-11 16:30:00,3234.523,3236.746,3219.561,3223.263,9496,159,0,3233.5559999999996,3230.228066415347,41.35843099114972
2025-04-11 17:00:00,3223.318,3231.559,3223.318,3227.346,8299,159,0,3232.9724,3229.5876072119368,47.86136182191581
2025-04-11 17:30:00,3227.372,3235.584,3227.039,3233.951,6713,159,0,3231.9280000000003,3230.5572500537282,57.09698236046747
2025-04-11 18:00:00,3234.013,3237.252,3231.183,3236.277,4741,159,0,3231.068,3231.8283055973443,60.0848560350702
2025-04-11 18:30:00,3236.245,3238.347,3233.585,3235.738,3781,159,0,3231.3149999999996,3232.6971265757124,58.943372443277305
2025-04-11 19:00:00,3235.711,3235.711,3227.462,3231.333,5217,159,0,3232.929,3232.3939873366653,49.68619153520455
2025-04-11 19:30:00,3231.335,3232.121,3227.823,3231.084,3975,159,0,3233.6766,3232.1028790396285,49.16245602365698
2025-04-11 20:00:00,3231.057,3236.946,3230.864,3234.712,2795,159,0,3233.8288000000002,3232.6826836974888,57.07376411816583
2025-04-11 20:30:00,3234.639,3238.974,3233.987,3237.519,2359,160,0,3234.0771999999997,3233.7574206536024,62.49293884163638
2025-04-13 22:00:00,3220.46,3224.786,3213.589,3219.136,4813,159,0,3230.7568,3230.508216063913,31.370018493377557
2025-04-13 22:30:00,3219.128,3223.966,3217.282,3221.291,5260,159,0,3228.7484,3228.459945827488,35.863343590347824
2025-04-13 23:00:00,3221.333,3222.616,3216.864,3218.48,5110,159,0,3226.2275999999997,3226.242180088046,32.5296326824846
2025-04-13 23:30:00,3218.439,3224.524,3218.104,3223.733,4465,159,0,3224.0317999999997,3225.684584512925,44.16791320019432
2025-04-14 00:00:00,3223.699,3227.234,3220.861,3223.984,5459,159,0,3221.3248,3225.306676843386,44.71471865338525
2025-04-14 00:30:00,3224.076,3226.608,3219.172,3221.016,4246,159,0,3221.7008,3224.3531931004113,39.25891546035187
2025-04-14 01:00:00,3220.968,3232.482,3215.38,3228.946,11830,159,0,3223.2318,3225.3738168558752,56.33906763213811
2025-04-14 01:30:00,3228.904,3243.577,3226.55,3239.702,10183,159,0,3227.4762,3228.5578575545696,70.0477886305561
2025-04-14 02:00:00,3239.673,3245.757,3233.209,3234.619,7031,159,0,3229.6534,3229.9047780979986,59.46053521920908
2025-04-14 02:30:00,3234.627,3237.587,3229.538,3232.003,7148,159,0,3231.2572,3230.3710496317767,54.38409088938052
2025-04-14 03:00:00,3232.001,3234.034,3226.909,3232.904,5731,159,0,3233.6348000000003,3230.933927491382,55.93882174505567
2025-04-14 03:30:00,3232.941,3234.741,3231.066,3232.444,3024,159,0,3234.3344,3231.2694991599637,54.794649720438265
2025-04-14 04:00:00,3232.445,3235.8,3229.181,3232.535,4013,159,0,3232.9010000000003,3231.5507215688604,55.01308812666993
2025-04-14 04:30:00,3232.561,3232.596,3226.162,3227.431,3219,159,0,3231.4634,3230.6352278868912,41.51212748361705
2025-04-14 05:00:00,3227.39,3227.861,3221.386,3225.076,4535,159,0,3230.078,3229.3998439120264,36.54617994953767
2025-04-14 05:30:00,3225.053,3236.043,3223.305,3234.408,6162,159,0,3230.3788,3230.512767487132,59.55374017683918
2025-04-14 06:00:00,3234.383,3238.198,3229.112,3235.762,5985,159,0,3231.0424,3231.6792636011023,61.95550145818027
2025-04-14 06:30:00,3235.798,3236.195,3228.861,3231.059,5588,159,0,3230.7472000000002,3231.5414272453017,49.66341487128404
2025-04-14 07:00:00,3231.086,3233.469,3228.342,3231.296,4951,159,0,3231.5202,3231.486887857457,50.2601815197711
2025-04-14 07:30:00,3231.258,3233.697,3224.73,3228.013,5121,159,0,3232.1076000000003,3230.714912778022,41.98593579156893
2025-04-14 08:00:00,3227.973,3229.277,3216.553,3224.55,7947,159,0,3230.136,3229.344932160684,34.745485159186885
2025-04-14 08:30:00,3224.542,3230.07,3221.36,3227.023,6228,159,0,3228.3882000000003,3228.8289472360875,43.14717558785289
2025-04-14 09:00:00,3226.948,3231.724,3223.529,3224.492,6023,159,0,3227.0748,3227.8651811836235,37.25600418328526
2025-04-14 09:30:00,3224.479,3226.33,3220.894,3223.843,4908,159,0,3225.5842000000002,3226.971363142818,35.75387859082514
2025-04-14 10:00:00,3223.889,3224.718,3206.484,3209.461,7117,159,0,3221.8738000000003,3223.080171333303,17.25427297361182
2025-04-14 10:30:00,3209.453,3215.986,3206.301,3215.266,8673,159,0,3220.017,3221.343688814791,33.835862197081596
2025-04-14 11:00:00,3215.235,3225.231,3213.94,3223.026,6740,159,0,3219.2176,3221.7175357448377,49.93087484720553
2025-04-14 11:30:00,3223.017,3225.796,3221.692,3223.359,4276,159,0,3218.991,3222.082305579318,50.55031020944289
2025-04-14 12:00:00,3223.332,3227.712,3211.015,3211.889,8531,159,0,3216.6002,3219.817126561692,33.4469108996702
2025-04-14 12:30:00,3211.963,3214.151,3200.469,3206.788,11868,159,0,3216.0656,3216.9217651035383,28.33129241018456
2025-04-14 13:00:00,3206.744,3210.684,3193.552,3204.861,14581,159,0,3213.9846,3214.24159508053,26.494320331731345
2025-04-14 13:30:00,3204.821,3209.709,3194.586,3204.628,16502,159,0,3210.305,3212.10524061819,26.247388138046432
2025-04-14 14:00:00,3204.56,3205.553,3200.381,3204.462,2395,159,0,3206.5256,3210.4067427030363,26.039897922323604
2025-04-14 14:30:00,3204.503,3215.725,3204.503,3211.223,7025,159,0,3206.3923999999997,3210.5881332134727,46.65170834724516
2025-04-14 15:00:00,3211.136,3211.192,3205.467,3205.81,7331,159,0,3206.1968,3209.526325832701,36.798868209799906
2025-04-14 15:30:00,3205.777,3207.494,3196.298,3198.051,7942,159,0,3204.8347999999996,3206.976253425434,26.99286819754363
2025-04-14 16:00:00,3198.089,3206.361,3197.637,3204.945,6016,159,0,3204.8982,3206.524863775338,43.14624589566309
2025-04-14 16:30:00,3204.901,3208.308,3204.423,3207.562,3877,159,0,3205.5181999999995,3206.7553384919297,48.3517997426663
2025-04-14 17:00:00,3207.493,3211.456,3207.018,3210.45,5019,159,0,3205.3635999999997,3207.576374382612,53.93695387746227
2025-04-14 17:30:00,3210.41,3216.602,3210.194,3214.045,4014,159,0,3207.0106,3209.013846742031,60.34290752964845
2025-04-14 18:00:00,3214.138,3214.854,3209.297,3210.22,3148,159,0,3209.4444,3209.281880799357,51.24402313155065
2025-04-14 18:30:00,3210.162,3211.249,3201.353,3208.11,4138,159,0,3210.0774,3209.0214628439444,46.59332763260512
2025-04-14 19:00:00,3208.078,3212.425,3207.726,3211.283,3037,159,0,3210.8216,3209.524026656401,54.109048052717185
2025-04-14 19:30:00,3211.283,3213.054,3208.638,3212.699,3316,159,0,3211.2714,3210.229576288312,57.32509298669918
2025-04-14 20:00:00,3212.745,3213.821,3209.334,3211.873,2315,159,0,3210.837,3210.594781557576,54.64444904191158
2025-04-14 20:30:00,3211.912,3211.988,3207.342,3210.376,1560,160,0,3210.8682,3210.5461634336702,49.60015496630579
2025-04-14 22:00:00,3211.99,3213.662,3210.766,3212.887,1649,160,0,3211.8236,3211.066349337299,57.49740596191415
2025-04-14 22:30:00,3212.852,3215.225,3212.147,3212.216,2003,160,0,3212.0101999999997,3211.3218272623435,54.74659403226846
2025-04-14 23:00:00,3212.205,3213.334,3210.457,3213.112,1596,160,0,3212.0928,3211.719643426267,57.968785354795095
2025-04-14 23:30:00,3213.095,3214.228,3211.041,3212.626,2316,159,0,3212.2434000000003,3211.9210559982075,55.40117830527509
2025-04-15 00:00:00,3212.601,3215.2,3210.772,3213.033,3325,159,0,3212.7748,3212.1681546652726,57.30174817156705
2025-04-15 00:30:00,3213.149,3214.389,3211.145,3211.862,2884,160,0,3212.5698,3212.100120295212,49.95222705886939
2025-04-15 01:00:00,3211.827,3225.185,3210.002,3223.11,7196,159,0,3214.7486000000004,3214.5467602296094,79.80638707114167
2025-04-15 01:30:00,3223.109,3225.98,3217.169,3223.662,6133,159,0,3216.8586,3216.5723690674736,80.49169331696237
2025-04-15 02:00:00,3223.705,3224.334,3218.745,3220.999,3923,159,0,3218.5332,3217.556064830257,67.27462123354172
2025-04-15 02:30:00,3221.035,3225.053,3220.44,3224.349,3982,159,0,3220.7964,3219.065605979089,73.77519089894572
2025-04-15 03:00:00,3224.283,3228.084,3223.696,3224.023,4041,159,0,3223.2286,3220.1672490948467,72.1026678615894
2025-04-15 03:30:00,3224.044,3228.936,3223.275,3228.304,3489,159,0,3224.2673999999997,3221.9754159626586,79.44567386802562
2025-04-15 04:00:00,3228.345,3230.103,3226.823,3228.89,2786,160,0,3225.313,3223.511990193179,80.29752861912336
