time,open,high,low,close,tick_volume,spread,real_volume,MA_5,EMA_8,RSI_6
2025-04-14 00:00:00,83706.64,83742.78,83656.51,83663.17,359,2880,0,,,
2025-04-14 00:01:00,83663.21,83776.88,83619.03,83697.1,402,2880,0,,,
2025-04-14 00:02:00,83697.1,83721.06,83640.43,83720.97,362,2880,0,,,
2025-04-14 00:03:00,83721.09,83848.81,83718.6,83777.94,401,2880,0,,,
2025-04-14 00:04:00,83777.94,83785.53,83719.27,83720.75,397,2880,0,83715.986,,
2025-04-14 00:05:00,83721.54,83742.29,83647.62,83651.2,373,2880,0,83713.592,,37.30409076134866
2025-04-14 00:06:00,83651.76,83800.03,83651.48,83761.89,422,2880,0,83726.55,,63.346662666365454
2025-04-14 00:07:00,83762.72,83884.84,83750.61,83848.34,418,2880,0,83752.024,83740.45130799091,73.61737435486785
2025-04-14 00:08:00,83846.85,83907.11,83840.49,83875.73,440,2880,0,83771.58200000001,83770.51323954848,76.15745711830577
2025-04-14 00:09:00,83869.74,83932.16,83863.71,83894.7,399,2880,0,83806.372,83798.1102974266,77.92393446219398
2025-04-14 00:10:00,83893.36,83909.76,83842.0,83862.94,331,2880,0,83848.72,83812.51689799846,67.82774914474413
2025-04-14 00:11:00,83862.94,83951.32,83862.72,83915.18,374,2880,0,83879.378,83835.33092066547,74.37974735053912
2025-04-14 00:12:00,83914.71,84007.61,83913.21,83972.65,412,2880,0,83904.24,83865.84627162869,79.80830422806156
2025-04-14 00:13:00,83973.11,84145.11,83971.99,84126.87,393,2880,0,83954.468,83923.85154460008,87.99763666998288
2025-04-14 00:14:00,84121.49,84172.39,84087.29,84090.22,340,2880,0,83993.572,83960.82231246673,78.8748262650102
2025-04-14 00:15:00,84090.23,84214.69,84041.19,84147.73,464,2880,0,84050.53,84002.35735414078,82.32517769440423
2025-04-14 00:16:00,84148.92,84292.5,84148.92,84234.02,360,2880,0,84114.298,84053.8379421095,86.34175613232469
2025-04-14 00:17:00,84234.14,84234.16,84165.83,84186.99,321,2880,0,84157.166,84083.4272883074,75.16955084306456
2025-04-14 00:18:00,84186.95,84427.16,84181.12,84391.58,397,2880,0,84210.108,84151.90566868352,85.18004593142791
2025-04-14 00:19:00,84391.4,84525.46,84383.43,84430.11,308,2880,0,84278.08600000001,84213.72885342053,86.41754559584993
2025-04-14 00:20:00,84430.26,84821.38,84429.83,84724.07,400,2880,0,84393.354,84327.13799710486,92.30231034266976
2025-04-14 00:21:00,84724.07,84828.24,84690.0,84818.76,378,2880,0,84510.302,84436.38733108155,93.40654423070596
2025-04-14 00:22:00,84818.75,85119.95,84817.34,84893.1,472,2880,0,84651.524,84537.87903528566,94.19153051976762
2025-04-14 00:23:00,84893.14,84997.68,84757.62,84786.09,418,2880,0,84730.426,84593.0370274444,78.12500139908559
2025-04-14 00:24:00,84793.63,84825.89,84734.18,84735.56,421,2880,0,84791.516,84624.70879912343,71.23947565785802
2025-04-14 00:25:00,84736.49,84758.55,84583.94,84595.08,452,2880,0,84765.71800000001,84618.12462154044,55.05236040788398
2025-04-14 00:26:00,84594.79,84690.68,84592.11,84679.29,393,2880,0,84737.824,84631.71692786478,61.366862846419515
2025-04-14 00:27:00,84679.38,84823.01,84679.27,84736.29,352,2880,0,84706.46199999998,84654.95538833928,65.32377568159785
2025-04-14 00:28:00,84737.87,84813.25,84724.78,84773.44,380,2880,0,84703.932,84681.28530204167,67.89551762630586
2025-04-14 00:29:00,84774.18,84779.7,84706.39,84729.54,306,2880,0,84702.728,84692.00856825463,61.43458164453839
2025-04-14 00:30:00,84729.82,84744.04,84666.83,84669.07,354,2880,0,84717.526,84686.9111086425,53.08469873196394
2025-04-14 00:31:00,84669.13,84717.19,84645.72,84645.72,429,2880,0,84710.812,84677.75752894417,49.93955627037626
2025-04-14 00:32:00,84645.72,84669.63,84585.26,84599.05,412,2880,0,84683.36400000002,84660.26696695658,43.72596690669554
2025-04-14 00:33:00,84598.41,84631.64,84598.08,84612.97,388,2880,0,84651.26999999999,84649.75652985512,46.125167091488365
2025-04-14 00:34:00,84614.56,84642.73,84555.56,84575.02,435,2880,0,84620.36600000001,84633.14841210954,40.47913366811381
2025-04-14 00:35:00,84569.67,84633.82,84538.83,84541.95,364,2880,0,84594.942,84612.88209830743,35.88576445473059
2025-04-14 00:36:00,84542.08,84558.74,84478.18,84545.26,382,2880,0,84574.85,84597.85496535021,36.747850234780145
2025-04-14 00:37:00,84548.49,84761.97,84527.46,84679.81,365,2880,0,84591.002,84616.0671952724,61.801788277025274
2025-04-14 00:38:00,84679.97,84787.04,84671.13,84704.86,384,2880,0,84609.38,84635.7989296563,64.90723163601923
