time,open,high,low,close,tick_volume,spread,real_volume,MA_5,EMA_8,RSI_6
2025-04-14 00:00:00,83706.64,84172.39,83619.03,84090.22,5823,2880,0,,,
2025-04-14 00:15:00,84090.23,85119.95,84041.19,84729.54,5822,2880,0,,,
2025-04-14 00:30:00,84729.82,85046.24,84478.18,84730.57,5892,2880,0,,,
2025-04-14 00:45:00,84730.57,84798.38,84176.29,84310.52,5266,2880,0,,,
2025-04-14 01:00:00,84310.52,84626.22,84232.98,84392.74,5571,2880,0,84450.71800000001,,
2025-04-14 01:15:00,84393.01,84536.67,84238.07,84520.34,5392,2880,0,84536.742,,63.387589114701704
2025-04-14 01:30:00,84520.53,84664.07,84288.22,84421.31,5365,2880,0,84475.09599999999,,55.16017279624463
2025-04-14 01:45:00,84422.05,84470.27,84036.1,84196.34,5460,2880,0,84368.25,84350.34884672261,40.74370579684506
2025-04-14 02:00:00,84198.15,84413.79,83987.94,84335.55,5733,2880,0,84373.256,84347.06021411759,50.374557352941245
2025-04-14 02:15:00,84336.13,84990.74,84272.77,84984.59,5551,2880,0,84491.626,84488.73349986924,74.00871784869092
2025-04-14 02:30:00,84984.49,85526.83,84936.91,85255.53,6182,2880,0,84638.664,84659.13272212053,79.01511491864555
2025-04-14 02:45:00,85255.53,85483.67,85004.33,85093.22,5662,2880,0,84773.046,84755.5965616493,69.40474415665307
2025-04-14 03:00:00,85091.98,85121.38,84567.0,84735.86,5978,2880,0,84880.95,84751.21065906057,52.52582135861466
2025-04-14 03:15:00,84731.26,84854.78,84553.3,84662.32,5287,2880,0,84946.304,84731.45717926935,49.55005621242968
2025-04-14 03:30:00,84658.81,84784.91,84505.14,84646.53,5351,2880,0,84878.69200000001,84712.58447276504,48.837176754036214
2025-04-14 03:45:00,84646.47,84701.0,84416.93,84544.88,5122,2880,0,84736.562,84675.31681215059,43.952234771248754
2025-04-14 04:00:00,84545.0,84673.2,84405.48,84428.08,5575,2880,0,84603.534,84620.37529833935,38.62508384270153
2025-04-14 04:15:00,84427.9,84815.47,84378.09,84772.91,5494,2880,0,84610.94399999999,84654.2718987084,57.062327171621526
2025-04-14 04:30:00,84773.2,84987.1,84696.52,84957.08,5873,2880,0,84669.896,84721.56258788431,63.99449507530579
2025-04-14 04:45:00,84957.61,85077.66,84835.73,84852.47,5704,2880,0,84711.084,84750.65312391001,57.65041614939972
2025-04-14 05:00:00,84852.83,84988.87,84625.61,84632.71,5723,2880,0,84728.65,84724.4435408189,46.12367470840294
2025-04-14 05:15:00,84632.71,84755.06,84578.56,84685.01,5268,2880,0,84780.036,84715.68053174803,49.03385679798805
2025-04-14 05:30:00,84685.01,84743.06,84299.37,84345.02,5507,2880,0,84694.45800000001,84633.31152469292,34.49750125141628
2025-04-14 05:45:00,84345.69,84549.31,84310.98,84547.31,5497,2880,0,84612.504,84614.20007476117,45.940090615822704
2025-04-14 06:00:00,84547.32,84565.91,84230.97,84404.91,5769,2880,0,84522.992,84567.69116925869,40.032670846180025
2025-04-14 06:15:00,84404.91,84513.21,84278.82,84327.82,5205,2880,0,84462.01400000001,84514.38646497898,36.946312255981184
2025-04-14 06:30:00,84327.82,84552.68,84292.88,84514.43,5696,2880,0,84427.898,84514.39613942809,48.48342014044285
2025-04-14 06:45:00,84518.18,84627.86,84456.41,84596.7,5471,2880,0,84478.234,84532.68588622185,53.03009572698142
2025-04-14 07:00:00,84597.25,84771.57,84264.44,84289.22,5282,2880,0,84426.61600000001,84478.58235595032,37.99192861968658
2025-04-14 07:15:00,84284.81,84532.5,84182.53,84463.83,5628,2880,0,84438.4,84475.30405462804,48.03403810329184
2025-04-14 07:30:00,84464.22,84585.09,84340.25,84409.81,5768,2880,0,84454.798,84460.74982026625,45.309856070131886
2025-04-14 07:45:00,84410.32,84629.91,84393.7,84566.06,5538,2880,0,84465.124,84484.15208242931,54.30490106706588
2025-04-14 08:00:00,84566.13,84788.93,84424.32,84522.47,5889,2880,0,84450.278,84492.6671752228,51.47087454423867
2025-04-14 08:15:00,84522.48,84651.58,84417.03,84595.91,5206,2880,0,84511.616,84515.61002517329,56.102483446788206
2025-04-14 08:30:00,84595.19,84875.77,84463.2,84818.79,5489,2880,0,84582.60800000001,84582.98335291255,67.42481721703739
2025-04-14 08:45:00,84817.38,84963.9,84671.35,84764.45,5402,2880,0,84653.536,84623.30927448753,62.693842049792075
2025-04-14 09:00:00,84764.48,84912.22,84720.67,84850.34,5531,2880,0,84710.392,84673.76054682364,67.07564088325034
2025-04-14 09:15:00,84850.34,84871.22,84436.91,84491.29,5767,2880,0,84704.15599999999,84633.21153641838,42.207074998617955
2025-04-14 09:30:00,84492.71,84540.11,84282.44,84359.21,5426,2880,0,84656.816,84572.32230610319,36.270889169484896
2025-04-14 09:45:00,84359.32,84450.64,84219.31,84410.83,5503,2880,0,84575.224,84536.43512696915,40.21438272459893
2025-04-14 10:00:00,84415.33,84586.05,84268.55,84376.83,5873,2880,0,84497.7,84500.96732097601,38.339262188821486
2025-04-14 10:15:00,84376.83,84642.65,84352.93,84608.55,5737,2880,0,84449.342,84524.87458298134,55.36168645106768
2025-04-14 10:30:00,84608.45,84775.17,84517.73,84765.66,5672,2880,0,84504.216,84578.38245342992,63.549034988021305
2025-04-14 10:45:00,84765.28,84806.07,84612.5,84637.8,5912,2880,0,84559.93400000001,84591.58635266771,53.8952408228333
2025-04-14 11:00:00,84637.69,84826.62,84477.48,84792.03,5962,2880,0,84636.174,84636.12938540822,62.2057904283317
2025-04-14 11:15:00,84792.08,84886.1,84639.73,84829.02,5919,2880,0,84726.61200000001,84678.99396642862,64.06976818799268
2025-04-14 11:30:00,84829.02,84976.28,84801.12,84826.78,5873,2880,0,84770.258,84711.83530722227,63.84096617377814
2025-04-14 11:45:00,84826.83,84963.67,84811.58,84935.58,5337,2880,0,84804.242,84761.55635006177,70.07065110686958
2025-04-14 12:00:00,84934.39,85052.97,84766.38,84781.81,5878,2880,0,84833.04400000001,84766.05716115914,54.2260530987271
2025-04-14 12:15:00,84781.01,85058.43,84745.94,85035.69,5919,2880,0,84881.776,84825.97556979043,68.38827486185583
2025-04-14 12:30:00,85035.98,85237.12,84910.24,85135.15,5777,2880,0,84943.00200000001,84894.68099872589,72.40235682094186
2025-04-14 12:45:00,85135.14,85237.15,85010.02,85148.16,5563,2880,0,85007.278,84951.0096656757,72.94167984045716
2025-04-14 13:00:00,85148.13,85295.66,84980.55,85095.32,5774,2880,0,85039.226,84983.07862885889,66.5984847487388
2025-04-14 13:15:00,85096.51,85281.06,84945.61,84948.69,5794,2880,0,85072.602,84975.43671133468,51.643412605485246
2025-04-14 13:30:00,84948.05,85062.35,84275.79,84416.83,6387,2880,0,84948.83,84851.30188659365,26.116601420646703
2025-04-14 13:45:00,84419.57,84658.78,84041.33,84365.14,6354,2880,0,84794.82800000001,84743.26591179505,24.693131633555467
2025-04-14 14:00:00,84365.14,84462.54,84248.45,84338.72,773,2880,0,84632.94,84653.36682028504,23.894338840572644
2025-04-14 14:15:00,84770.02,85098.3,84752.41,85061.03,1963,2880,0,84626.08200000001,84743.95863799947,63.078447879363765
2025-04-14 14:30:00,85064.48,85669.88,84933.69,85504.15,6204,2880,0,84737.174,84912.89005177736,73.2264058461643
2025-04-14 14:45:00,85504.15,85799.39,85388.8,85431.92,6035,2880,0,84940.192,85028.23004027127,69.4904532006479
2025-04-14 15:00:00,85431.92,85485.98,84470.52,84552.41,6079,2880,0,84977.646,84922.49225354433,39.81157754086608
2025-04-14 15:15:00,84553.34,84842.65,84400.69,84552.19,6167,2880,0,85020.34,84840.20286386782,39.80647438116419
2025-04-14 15:30:00,84552.19,84782.14,83829.19,84230.95,5981,2880,0,84854.324,84704.81333856385,32.50558262113209
2025-04-14 15:45:00,84232.74,84275.95,83688.99,84073.21,6150,2880,0,84568.136,84564.45704110521,29.3352458814402
2025-04-14 16:00:00,84073.21,84351.82,83822.65,84058.76,6365,2880,0,84293.504,84452.0799208596,29.0240649808798
2025-04-14 16:15:00,84056.77,84476.17,84020.11,84188.67,6133,2880,0,84220.756,84393.5443828908,36.31248640989244
2025-04-14 16:30:00,84188.67,84653.03,84094.3,84650.47,5728,2880,0,84240.412,84450.63896447062,55.7123160093533
2025-04-14 16:45:00,84647.16,84665.76,84302.16,84323.38,6037,2880,0,84258.898,84422.35919458827,44.25462993499411
2025-04-14 17:00:00,84325.38,84643.04,84291.27,84400.84,5848,2880,0,84324.424,84417.57715134643,47.332698201863174
2025-04-14 17:15:00,84401.06,84609.23,84181.17,84503.57,5847,2880,0,84413.386,84436.68667326945,51.58703769582378
2025-04-14 17:30:00,84503.57,84612.17,84387.36,84593.59,5854,2880,0,84494.37000000001,84471.55407920957,55.37730497830941
2025-04-14 17:45:00,84593.8,84894.46,84498.08,84850.62,5523,2880,0,84534.4,84555.79095049633,64.81544293794562
2025-04-14 18:00:00,84849.82,85064.45,84787.4,84919.96,5642,2880,0,84653.71599999999,84636.7174059416,67.07020548725309
2025-04-14 18:15:00,84918.74,85005.42,84826.35,84893.2,5466,2880,0,84752.188,84693.71353795458,65.13707791821734
2025-04-14 18:30:00,84893.18,84963.45,84803.15,84887.29,5127,2880,0,84828.932,84736.73052952022,64.6432939634632
2025-04-14 18:45:00,84887.26,85022.09,84673.85,84984.28,5536,2880,0,84907.06999999999,84791.74152296018,69.23603294344542
2025-04-14 19:00:00,84984.28,85207.54,84944.47,85065.44,5646,2880,0,84950.034,84852.5634067468,72.78574221876322
2025-04-14 19:15:00,85065.44,85136.15,84933.17,84965.94,5448,2880,0,84959.23,84877.75820524752,62.223270266004306
2025-04-14 19:30:00,84965.99,85158.94,84824.07,85020.87,5327,2880,0,84984.764,84909.56082630361,65.53646414801258
2025-04-14 19:45:00,85020.7,85046.16,84751.72,84912.32,5610,2880,0,84989.77,84910.17397601392,54.25288662499952
2025-04-14 20:00:00,84912.83,84966.1,84682.55,84788.99,5560,2880,0,84950.712,84883.24420356638,43.938773502718526
2025-04-14 20:15:00,84788.99,84850.43,84519.3,84627.29,5596,2880,0,84863.08200000001,84826.36549166273,33.82220024680899
2025-04-14 20:30:00,84627.43,84706.02,84563.27,84665.46,5443,2880,0,84802.986,84790.60871573768,37.87403770951839
2025-04-14 20:45:00,84666.33,84913.59,84648.11,84835.64,5630,2880,0,84765.94,84800.61566779597,53.20333378017173
2025-04-14 21:00:00,84835.17,84924.05,84678.57,84898.55,5329,2880,0,84763.186,84822.3788527302,57.82018774641665
2025-04-14 21:15:00,84898.3,84956.83,84720.39,84762.11,4995,2880,0,84757.81000000001,84808.98577434571,46.007188234100035
2025-04-14 21:30:00,84762.68,84767.55,84421.79,84594.74,5295,2880,0,84751.3,84761.37560226889,35.369885978830965
2025-04-14 21:45:00,84594.31,84745.06,84499.89,84677.74,5004,2880,0,84753.75600000001,84742.7899128758,43.18682288906411
2025-04-14 22:00:00,84677.51,84723.23,84521.71,84542.15,4929,2880,0,84695.058,84698.20326557008,34.90971212993733
2025-04-14 22:15:00,84542.41,84604.95,84388.94,84471.2,5150,2880,0,84609.588,84647.7580954434,31.159745538568714
2025-04-14 22:30:00,84471.47,84669.18,84453.87,84606.38,4814,2880,0,84578.442,84638.56296312265,44.73310837583232
2025-04-14 22:45:00,84605.56,84621.71,84452.05,84480.07,4554,2880,0,84555.508,84603.34230465096,36.63402044358902
2025-04-14 23:00:00,84479.92,84655.91,84433.94,84580.97,4849,2880,0,84536.15400000001,84598.37068139519,46.00518881711647
2025-04-14 23:15:00,84580.65,84760.51,84580.65,84626.47,4980,2880,0,84553.018,84604.61497441848,50.00607587149962
2025-04-14 23:30:00,84626.85,84725.12,84438.39,84449.81,4635,2880,0,84548.74,84570.21386899216,37.17279813486045
2025-04-14 23:45:00,84449.29,84580.13,84393.35,84572.69,4528,2880,0,84542.00200000001,84570.76412032722,48.25671033118332
2025-04-15 00:00:00,84571.7,84663.43,84415.61,84438.67,5061,2880,0,84533.722,84541.40987136561,39.20456267500991
2025-04-15 00:15:00,84438.67,84616.06,84314.12,84562.78,5366,2880,0,84530.084,84546.15878883992,49.69160032844725
2025-04-15 00:30:00,84562.04,84857.63,84525.27,84758.01,5473,2880,0,84556.392,84593.23683576439,62.04897844882545
2025-04-15 00:45:00,84758.01,84949.74,84687.08,84893.95,5257,2880,0,84645.22,84660.0619833723,68.511719267144
2025-04-15 01:00:00,84893.95,84939.43,84510.64,84657.85,5064,2880,0,84662.25200000001,84659.57043151179,50.56536054175857
2025-04-15 01:15:00,84657.88,84917.61,84646.44,84907.77,5074,2880,0,84756.072,84714.72589117583,62.90735938452635
2025-04-15 01:30:00,84907.12,85130.33,84788.46,84989.54,5476,2880,0,84841.424,84775.79569313675,66.21870600177856
2025-04-15 01:45:00,84989.61,85090.41,84923.06,84970.94,5150,2880,0,84884.01,84819.16109466192,64.64348375296899
2025-04-15 02:00:00,84974.69,85157.24,84907.55,85142.31,5245,2880,0,84933.682,84890.97196251483,72.0060394368895
2025-04-15 02:15:00,85142.35,85186.11,84809.6,84849.09,5336,2880,0,84971.93000000001,84881.66485973376,50.43986616359861
2025-04-15 02:30:00,84849.09,84897.15,84676.89,84855.38,5147,2880,0,84961.452,84875.82377979293,50.81904095948144
2025-04-15 02:45:00,84854.62,85303.71,84803.95,85209.48,5298,2880,0,85005.44,84949.96960650562,67.57688782119445
2025-04-15 03:00:00,85211.69,85321.34,85040.74,85113.65,5842,2880,0,85033.98199999999,84986.34302728216,60.844078019581914
2025-04-15 03:15:00,85114.25,85314.13,85103.47,85220.12,5040,2880,0,85049.544,85038.2934656639,65.4353902605751
2025-04-15 03:30:00,85218.08,85416.32,85180.8,85274.51,5266,2880,0,85134.628,85090.7860288497,67.7533058857926
2025-04-15 03:45:00,85274.51,85392.3,85210.64,85363.33,4983,2880,0,85236.21800000001,85151.351355772,71.49874624733117
2025-04-15 04:00:00,85363.27,85472.05,85182.14,85254.71,5590,2880,0,85245.264,85174.31994337823,61.08652507290581
2025-04-15 04:15:00,85254.79,85386.4,85141.04,85164.33,5320,2880,0,85255.4,85172.09995596085,53.33166625507174
2025-04-15 04:30:00,85165.51,85329.17,85146.2,85320.78,5455,2880,0,85275.532,85205.13996574734,63.0701349396923
2025-04-15 04:45:00,85320.7,85533.77,85274.67,85475.04,5226,2880,0,85315.638,85265.11775113683,70.38274191569056
2025-04-15 05:00:00,85475.08,85678.65,85464.35,85646.54,5359,2880,0,85372.28,85349.87825088421,76.5718103633094
2025-04-15 05:15:00,85645.44,85740.99,85540.9,85540.9,5458,2880,0,85429.518,85392.3275284655,66.32674701550728
2025-04-15 05:30:00,85540.9,85878.76,85515.34,85795.47,5521,2880,0,85555.746,85481.91474436206,75.7206000011273
2025-04-15 05:45:00,85795.35,85821.2,85535.68,85535.69,5380,2880,0,85598.72799999999,85493.86480117048,56.43983844115322
2025-04-15 06:00:00,85535.69,85693.46,85433.17,85496.44,5549,2880,0,85603.008,85494.43706757703,53.94920189611232
2025-04-15 06:15:00,85496.44,85550.0,85341.38,85523.08,5289,2880,0,85578.316,85500.80216367103,55.54692745977972
2025-04-15 06:30:00,85523.02,85657.8,85437.61,85470.5,5097,2880,0,85564.236,85494.06834952191,51.32903296493288
2025-04-15 06:45:00,85470.22,85481.98,85324.64,85371.17,5131,2880,0,85479.376,85466.75760518371,43.79094667446917
2025-04-15 07:00:00,85370.71,85609.73,85367.68,85506.05,5421,2880,0,85473.448,85475.48924847622,54.64458882643677
2025-04-15 07:15:00,85507.39,85778.5,85505.7,85688.02,5180,2880,0,85511.764,85522.7183043704,65.44638923515167
2025-04-15 07:30:00,85688.07,85739.78,85613.14,85688.26,4865,2880,0,85544.8,85559.50534784363,65.4594085911339
2025-04-15 07:45:00,85688.54,85739.5,85631.59,85728.83,5064,2880,0,85596.466,85597.13304832282,67.91193979144828
2025-04-15 08:00:00,85729.23,85917.03,85664.88,85862.13,5258,2880,0,85694.65800000001,85656.02125980664,74.9303586129972
2025-04-15 08:15:00,85862.01,85988.83,85812.31,85839.52,5510,2880,0,85761.352,85696.79875762739,71.73669732154278
2025-04-15 08:30:00,85840.74,85909.29,85740.38,85890.9,5710,2880,0,85801.928,85739.93236704353,74.67960296819265
2025-04-15 08:45:00,85891.41,85933.4,85769.65,85855.37,5183,2880,0,85835.35,85765.58517436718,68.74015238961226
2025-04-15 09:00:00,85854.4,85962.11,85757.7,85883.52,5342,2880,0,85866.288,85791.7929133967,70.93770187674104
2025-04-15 09:15:00,85883.0,85979.0,85849.4,85859.08,5101,2880,0,85865.678,85806.74559930855,66.09669603459865
2025-04-15 09:30:00,85858.73,85878.62,85600.33,85754.29,5298,2880,0,85848.632,85795.0887994622,48.91984793210331
2025-04-15 09:45:00,85752.61,86001.92,85688.17,85999.64,5354,2880,0,85870.38,85840.54462180393,70.47643463741838
